OMOP_CONCEPT_ID	TEST_NAME	MEASUREMENT_UNIT_PREFIX	MEASUREMENT_UNIT	IS_EXTRACTED	n_subjects	n_records	decile	decile_MEASUREMENT_VALUE	decile_MEASUREMENT_VALUE_HARMONIZED
3023421	s-hbsab	u/l	u/l	FALSE	116	126	0.9	651.8734374999999	651.8734374999999
3020460	p-crp-hy			FALSE	81	124	0.1	7	
3020460	p-crp-hy			FALSE	81	124	0.2	9.2128	
3020460	p-crp-hy			FALSE	81	124	0.3	12.739688109161794	
3020460	p-crp-hy			FALSE	81	124	0.4	17.363561643835613	
3020460	p-crp-hy			FALSE	81	124	0.5	23.51048202554071	
3020460	p-crp-hy			FALSE	81	124	0.6	33.21737486095661	
3020460	p-crp-hy			FALSE	81	124	0.7	47.49896530736457	
3020460	p-crp-hy			FALSE	81	124	0.8	68.84756357670221	
3020460	p-crp-hy			FALSE	81	124	0.9	104.31914285714284	
3022096	basofiilit-osuus	%	%	FALSE	103	119	0.1	0	0
3022096	basofiilit-osuus	%	%	FALSE	103	119	0.2	0.3115363881401617	0.3115363881401617
3022096	basofiilit-osuus	%	%	FALSE	103	119	0.3	0.7913402692778457	0.7913402692778457
3022096	basofiilit-osuus	%	%	FALSE	103	119	0.4	1	1
3022096	basofiilit-osuus	%	%	FALSE	103	119	0.5	1	1
3022096	basofiilit-osuus	%	%	FALSE	103	119	0.6	1	1
3022096	basofiilit-osuus	%	%	FALSE	103	119	0.7	1	1
3022096	basofiilit-osuus	%	%	FALSE	103	119	0.8	1	1
3022096	basofiilit-osuus	%	%	FALSE	103	119	0.9	1	1
3006504	eosinofiilit-osuus	%	%	FALSE	103	120	0.1	1	1
3006504	eosinofiilit-osuus	%	%	FALSE	103	120	0.2	1.0277777777777777	1.0277777777777777
3006504	eosinofiilit-osuus	%	%	FALSE	103	120	0.3	2	2
3006504	eosinofiilit-osuus	%	%	FALSE	103	120	0.4	2	2
3006504	eosinofiilit-osuus	%	%	FALSE	103	120	0.5	2.7516523135308715	2.7516523135308715
3006504	eosinofiilit-osuus	%	%	FALSE	103	120	0.6	3	3
3006504	eosinofiilit-osuus	%	%	FALSE	103	120	0.7	3.7789475551770635	3.7789475551770635
3006504	eosinofiilit-osuus	%	%	FALSE	103	120	0.8	4.383641975308643	4.383641975308643
3006504	eosinofiilit-osuus	%	%	FALSE	103	120	0.9	5.991582491582491	5.991582491582491
3002030	lymfosyytit-osuus	%	%	FALSE	187	216	0.1	20.580831932773112	20.580831932773112
3002030	lymfosyytit-osuus	%	%	FALSE	187	216	0.2	24.919437589670018	24.919437589670018
3002030	lymfosyytit-osuus	%	%	FALSE	187	216	0.3	27.99576842105263	27.99576842105263
3002030	lymfosyytit-osuus	%	%	FALSE	187	216	0.4	30.121252032520324	30.121252032520324
3002030	lymfosyytit-osuus	%	%	FALSE	187	216	0.5	32.60892857142857	32.60892857142857
3002030	lymfosyytit-osuus	%	%	FALSE	187	216	0.6	34.94257022945195	34.94257022945195
3002030	lymfosyytit-osuus	%	%	FALSE	187	216	0.7	37.445410767696906	37.445410767696906
3002030	lymfosyytit-osuus	%	%	FALSE	187	216	0.8	40.51937538651824	40.51937538651824
3002030	lymfosyytit-osuus	%	%	FALSE	187	216	0.9	44.943817313554156	44.943817313554156
3019069	monosyytit-osuus	%	%	FALSE	182	210	0.1	6	6
3019069	monosyytit-osuus	%	%	FALSE	182	210	0.2	6.996444444444444	6.996444444444444
3019069	monosyytit-osuus	%	%	FALSE	182	210	0.3	7.013149980168848	7.013149980168848
3019069	monosyytit-osuus	%	%	FALSE	182	210	0.4	8	8
3019069	monosyytit-osuus	%	%	FALSE	182	210	0.5	8.396242424242425	8.396242424242425
3019069	monosyytit-osuus	%	%	FALSE	182	210	0.6	9	9
3019069	monosyytit-osuus	%	%	FALSE	182	210	0.7	9.732203631185474	9.732203631185474
3019069	monosyytit-osuus	%	%	FALSE	182	210	0.8	10.388251413975553	10.388251413975553
3019069	monosyytit-osuus	%	%	FALSE	182	210	0.9	11.980762463343108	11.980762463343108
3018010	neutrofiilit-osuus	%	%	FALSE	183	211	0.1	40.99616428900138	40.99616428900138
3018010	neutrofiilit-osuus	%	%	FALSE	183	211	0.2	46.12292115831749	46.12292115831749
3018010	neutrofiilit-osuus	%	%	FALSE	183	211	0.3	49.41615733933483	49.41615733933483
3018010	neutrofiilit-osuus	%	%	FALSE	183	211	0.4	52.31347788274104	52.31347788274104
3018010	neutrofiilit-osuus	%	%	FALSE	183	211	0.5	54.67540472599296	54.67540472599296
3018010	neutrofiilit-osuus	%	%	FALSE	183	211	0.6	57.29955207373271	57.29955207373271
3018010	neutrofiilit-osuus	%	%	FALSE	183	211	0.7	60.16038000000001	60.16038000000001
3018010	neutrofiilit-osuus	%	%	FALSE	183	211	0.8	63.46615773668405	63.46615773668405
3018010	neutrofiilit-osuus	%	%	FALSE	183	211	0.9	68.17641544117647	68.17641544117647
3020460	oma-p-crp			FALSE	399	743	0.1	6	
3020460	oma-p-crp			FALSE	399	743	0.2	7.767351355263635	
3020460	oma-p-crp			FALSE	399	743	0.3	10.432474670663375	
3020460	oma-p-crp			FALSE	399	743	0.4	14.769047881335378	
3020460	oma-p-crp			FALSE	399	743	0.5	20.721965043637113	
3020460	oma-p-crp			FALSE	399	743	0.6	29.14409378150118	
3020460	oma-p-crp			FALSE	399	743	0.7	42.11550560808504	
3020460	oma-p-crp			FALSE	399	743	0.8	61.96372279314889	
3020460	oma-p-crp			FALSE	399	743	0.9	95.74529815538503	
3021589	punasolujenesiasteet(erytroblastit)	e9/l	e9/l	FALSE	73	103	0.1	0	0
3021589	punasolujenesiasteet(erytroblastit)	e9/l	e9/l	FALSE	73	103	0.2	0	0
3021589	punasolujenesiasteet(erytroblastit)	e9/l	e9/l	FALSE	73	103	0.3	0	0
3021589	punasolujenesiasteet(erytroblastit)	e9/l	e9/l	FALSE	73	103	0.4	0	0
3021589	punasolujenesiasteet(erytroblastit)	e9/l	e9/l	FALSE	73	103	0.5	0	0
3021589	punasolujenesiasteet(erytroblastit)	e9/l	e9/l	FALSE	73	103	0.6	0	0
3021589	punasolujenesiasteet(erytroblastit)	e9/l	e9/l	FALSE	73	103	0.7	0	0
3021589	punasolujenesiasteet(erytroblastit)	e9/l	e9/l	FALSE	73	103	0.8	0	0
3021589	punasolujenesiasteet(erytroblastit)	e9/l	e9/l	FALSE	73	103	0.9	0	0
-1	u-happamuusaste			TRUE	375	538	0.1	5.971141588816008	
-1	u-happamuusaste			TRUE	375	538	0.2	6.215657727419385	
-1	u-happamuusaste			TRUE	375	538	0.3	6.5	
-1	u-happamuusaste			TRUE	375	538	0.4	6.738822992448887	
-1	u-happamuusaste			TRUE	375	538	0.5	7	
-1	u-happamuusaste			TRUE	375	538	0.6	7	
-1	u-happamuusaste			TRUE	375	538	0.7	7.459800827547513	
-1	u-happamuusaste			TRUE	375	538	0.8	7.5	
-1	u-happamuusaste			TRUE	375	538	0.9	7.9974171377896015	
-1	amylaasi	u/l	u/l	FALSE	119	138	0.1	29.913043478260875	
-1	amylaasi	u/l	u/l	FALSE	119	138	0.2	37.046949602122005	
-1	amylaasi	u/l	u/l	FALSE	119	138	0.3	43.29659777338354	
-1	amylaasi	u/l	u/l	FALSE	119	138	0.4	48.80554511278196	
-1	amylaasi	u/l	u/l	FALSE	119	138	0.5	54.917107583774246	
-1	amylaasi	u/l	u/l	FALSE	119	138	0.6	61.29513057361159	
-1	amylaasi	u/l	u/l	FALSE	119	138	0.7	69.74856796280073	
-1	amylaasi	u/l	u/l	FALSE	119	138	0.8	79.01774193548388	
-1	amylaasi	u/l	u/l	FALSE	119	138	0.9	95.18034188034189	
-1	bilirubiini	umol/l	umol/l	FALSE	154	209	0.1	4.315587975243147	
-1	bilirubiini	umol/l	umol/l	FALSE	154	209	0.2	5.647454178549391	
-1	bilirubiini	umol/l	umol/l	FALSE	154	209	0.3	6.3846603425796875	
-1	bilirubiini	umol/l	umol/l	FALSE	154	209	0.4	7.204786680541103	
-1	bilirubiini	umol/l	umol/l	FALSE	154	209	0.5	8.535072724546408	
-1	bilirubiini	umol/l	umol/l	FALSE	154	209	0.6	9.984499628743505	
-1	bilirubiini	umol/l	umol/l	FALSE	154	209	0.7	11.889901960784313	
-1	bilirubiini	umol/l	umol/l	FALSE	154	209	0.8	14.838121047877149	
-1	bilirubiini	umol/l	umol/l	FALSE	154	209	0.9	21.81236363636364	
-1	p-c-reaktiivinenproteiini,pikatesti			FALSE	113	181	0.1	6.429895998589812	
-1	p-c-reaktiivinenproteiini,pikatesti			FALSE	113	181	0.2	8.796624999999999	
-1	p-c-reaktiivinenproteiini,pikatesti			FALSE	113	181	0.3	12.039642857142855	
-1	p-c-reaktiivinenproteiini,pikatesti			FALSE	113	181	0.4	15.75811992263056	
-1	p-c-reaktiivinenproteiini,pikatesti			FALSE	113	181	0.5	21.165531097134874	
-1	p-c-reaktiivinenproteiini,pikatesti			FALSE	113	181	0.6	29.15913185913185	
-1	p-c-reaktiivinenproteiini,pikatesti			FALSE	113	181	0.7	41.93309906423974	
-1	p-c-reaktiivinenproteiini,pikatesti			FALSE	113	181	0.8	63.64121853266727	
-1	p-c-reaktiivinenproteiini,pikatesti			FALSE	113	181	0.9	96.8993197278912	
3027945	e-retik			TRUE	811	1185	0.1	0.8438555317744273	
3027945	e-retik			TRUE	811	1185	0.2	1.0031967213114754	
3027945	e-retik			TRUE	811	1185	0.3	1.1619272099204359	
3027945	e-retik			TRUE	811	1185	0.4	1.318352844727906	
3027945	e-retik			TRUE	811	1185	0.5	1.4882615697191472	
3027945	e-retik			TRUE	811	1185	0.6	1.688289468835261	
3027945	e-retik			TRUE	811	1185	0.7	1.9680245143722974	
3027945	e-retik			TRUE	811	1185	0.8	2.280758442357152	
3027945	e-retik			TRUE	811	1185	0.9	3.0066685272401523	
3008486	s-t4-v			TRUE	681	940	0.1	10.999539170506912	
3008486	s-t4-v			TRUE	681	940	0.2	11.7833267217839	
3008486	s-t4-v			TRUE	681	940	0.3	12	
3008486	s-t4-v			TRUE	681	940	0.4	12.934282005333634	
3008486	s-t4-v			TRUE	681	940	0.5	13	
3008486	s-t4-v			TRUE	681	940	0.6	13.969009499004137	
3008486	s-t4-v			TRUE	681	940	0.7	14.029689592209373	
3008486	s-t4-v			TRUE	681	940	0.8	15.004436284239777	
3008486	s-t4-v			TRUE	681	940	0.9	16.481921964757028	
-1	s-koivue	u/ml	u/ml	FALSE	576	638	0.1	0.010023737373737374	
-1	s-koivue	u/ml	u/ml	FALSE	576	638	0.2	0.03317981316336581	
-1	s-koivue	u/ml	u/ml	FALSE	576	638	0.3	0.14414224819969643	
-1	s-koivue	u/ml	u/ml	FALSE	576	638	0.4	0.4781746968590214	
-1	s-koivue	u/ml	u/ml	FALSE	576	638	0.5	1.2979253266442474	
-1	s-koivue	u/ml	u/ml	FALSE	576	638	0.6	3.030830767017272	
-1	s-koivue	u/ml	u/ml	FALSE	576	638	0.7	6.674423695797403	
-1	s-koivue	u/ml	u/ml	FALSE	576	638	0.8	14.325317515099236	
-1	s-koivue	u/ml	u/ml	FALSE	576	638	0.9	33.723700116626965	
3008401	s-pujoe	u/ml	u/ml	FALSE	439	481	0.1	0.009060757934100232	0.009060757934100232
3008401	s-pujoe	u/ml	u/ml	FALSE	439	481	0.2	0.018469538211401116	0.018469538211401116
3008401	s-pujoe	u/ml	u/ml	FALSE	439	481	0.3	0.03314294217687076	0.03314294217687076
3008401	s-pujoe	u/ml	u/ml	FALSE	439	481	0.4	0.0665043377032739	0.0665043377032739
3008401	s-pujoe	u/ml	u/ml	FALSE	439	481	0.5	0.12181825895262824	0.12181825895262824
3008401	s-pujoe	u/ml	u/ml	FALSE	439	481	0.6	0.21000646704402784	0.21000646704402784
3008401	s-pujoe	u/ml	u/ml	FALSE	439	481	0.7	0.3761965754089606	0.3761965754089606
3008401	s-pujoe	u/ml	u/ml	FALSE	439	481	0.8	0.789674044690036	0.789674044690036
3008401	s-pujoe	u/ml	u/ml	FALSE	439	481	0.9	2.0311246840657438	2.0311246840657438
3010726	s-hevohie	u/ml	u/ml	FALSE	288	310	0.1	0	0
3010726	s-hevohie	u/ml	u/ml	FALSE	288	310	0.2	0.01	0.01
3010726	s-hevohie	u/ml	u/ml	FALSE	288	310	0.3	0.020983011035739598	0.020983011035739598
3010726	s-hevohie	u/ml	u/ml	FALSE	288	310	0.4	0.0573207568236708	0.0573207568236708
3010726	s-hevohie	u/ml	u/ml	FALSE	288	310	0.5	0.13050307219662058	0.13050307219662058
3010726	s-hevohie	u/ml	u/ml	FALSE	288	310	0.6	0.2612945945945945	0.2612945945945945
3010726	s-hevohie	u/ml	u/ml	FALSE	288	310	0.7	0.585008541574524	0.585008541574524
3010726	s-hevohie	u/ml	u/ml	FALSE	288	310	0.8	1.423627493680733	1.423627493680733
3010726	s-hevohie	u/ml	u/ml	FALSE	288	310	0.9	4.760755473098334	4.760755473098334
3023430	s-kisshie	u/ml	u/ml	FALSE	362	390	0.1	0.0048829522246750644	0.0048829522246750644
3023430	s-kisshie	u/ml	u/ml	FALSE	362	390	0.2	0.023980077638614226	0.023980077638614226
3023430	s-kisshie	u/ml	u/ml	FALSE	362	390	0.3	0.10710968492201936	0.10710968492201936
3023430	s-kisshie	u/ml	u/ml	FALSE	362	390	0.4	0.2595977957993064	0.2595977957993064
3023430	s-kisshie	u/ml	u/ml	FALSE	362	390	0.5	0.5919193327315668	0.5919193327315668
3023430	s-kisshie	u/ml	u/ml	FALSE	362	390	0.6	1.2483493939772061	1.2483493939772061
3023430	s-kisshie	u/ml	u/ml	FALSE	362	390	0.7	2.4607366071428567	2.4607366071428567
3023430	s-kisshie	u/ml	u/ml	FALSE	362	390	0.8	5.035624199528144	5.035624199528144
3023430	s-kisshie	u/ml	u/ml	FALSE	362	390	0.9	13.487620881471972	13.487620881471972
3014133	s-koirhie	u/ml	u/ml	FALSE	361	388	0.1	0.020171683389074692	0.020171683389074692
3014133	s-koirhie	u/ml	u/ml	FALSE	361	388	0.2	0.06457599052503225	0.06457599052503225
3014133	s-koirhie	u/ml	u/ml	FALSE	361	388	0.3	0.12820450903263406	0.12820450903263406
3014133	s-koirhie	u/ml	u/ml	FALSE	361	388	0.4	0.22145808972580824	0.22145808972580824
3014133	s-koirhie	u/ml	u/ml	FALSE	361	388	0.5	0.3960206618655693	0.3960206618655693
3014133	s-koirhie	u/ml	u/ml	FALSE	361	388	0.6	0.7887855998764381	0.7887855998764381
3014133	s-koirhie	u/ml	u/ml	FALSE	361	388	0.7	1.5974558350741384	1.5974558350741384
3014133	s-koirhie	u/ml	u/ml	FALSE	361	388	0.8	3.577653220285363	3.577653220285363
3014133	s-koirhie	u/ml	u/ml	FALSE	361	388	0.9	9.33643460081585	9.33643460081585
3005136	s-clahere	u/ml	u/ml	FALSE	193	205	0.1	0	0
3005136	s-clahere	u/ml	u/ml	FALSE	193	205	0.2	0	0
3005136	s-clahere	u/ml	u/ml	FALSE	193	205	0.3	0.01	0.01
3005136	s-clahere	u/ml	u/ml	FALSE	193	205	0.4	0.01	0.01
3005136	s-clahere	u/ml	u/ml	FALSE	193	205	0.5	0.01330905205905206	0.01330905205905206
3005136	s-clahere	u/ml	u/ml	FALSE	193	205	0.6	0.022669055582099057	0.022669055582099057
3005136	s-clahere	u/ml	u/ml	FALSE	193	205	0.7	0.050677559912854005	0.050677559912854005
3005136	s-clahere	u/ml	u/ml	FALSE	193	205	0.8	0.12861779953917057	0.12861779953917057
3005136	s-clahere	u/ml	u/ml	FALSE	193	205	0.9	0.42898666666666685	0.42898666666666685
40764999	ckd-epi-yhtälö	ml/min/173m2	ml/min/173m2	FALSE	220	1295	0.1	37.838260704969635	37.838260704969635
40764999	ckd-epi-yhtälö	ml/min/173m2	ml/min/173m2	FALSE	220	1295	0.2	49.63939734697331	49.63939734697331
40764999	ckd-epi-yhtälö	ml/min/173m2	ml/min/173m2	FALSE	220	1295	0.3	58.555272435897436	58.555272435897436
40764999	ckd-epi-yhtälö	ml/min/173m2	ml/min/173m2	FALSE	220	1295	0.4	65.7729594805996	65.7729594805996
40764999	ckd-epi-yhtälö	ml/min/173m2	ml/min/173m2	FALSE	220	1295	0.5	72.2949881334258	72.2949881334258
40764999	ckd-epi-yhtälö	ml/min/173m2	ml/min/173m2	FALSE	220	1295	0.6	78.93208449330643	78.93208449330643
40764999	ckd-epi-yhtälö	ml/min/173m2	ml/min/173m2	FALSE	220	1295	0.7	84.89808393570439	84.89808393570439
40764999	ckd-epi-yhtälö	ml/min/173m2	ml/min/173m2	FALSE	220	1295	0.8	90.7343387837459	90.7343387837459
40764999	ckd-epi-yhtälö	ml/min/173m2	ml/min/173m2	FALSE	220	1295	0.9	98.5277110517321	98.5277110517321
3006653	fb-b1-vit	nmol/l	nmol/l	FALSE	240	305	0.1	93.10240054869685	93.10240054869685
3006653	fb-b1-vit	nmol/l	nmol/l	FALSE	240	305	0.2	106.70027877860124	106.70027877860124
3006653	fb-b1-vit	nmol/l	nmol/l	FALSE	240	305	0.3	115.6052545649839	115.6052545649839
3006653	fb-b1-vit	nmol/l	nmol/l	FALSE	240	305	0.4	123.87069130296273	123.87069130296273
3006653	fb-b1-vit	nmol/l	nmol/l	FALSE	240	305	0.5	132.4653439153439	132.4653439153439
3006653	fb-b1-vit	nmol/l	nmol/l	FALSE	240	305	0.6	140.68762237762238	140.68762237762238
3006653	fb-b1-vit	nmol/l	nmol/l	FALSE	240	305	0.7	150.73197170645446	150.73197170645446
3006653	fb-b1-vit	nmol/l	nmol/l	FALSE	240	305	0.8	164.04249034670096	164.04249034670096
3006653	fb-b1-vit	nmol/l	nmol/l	FALSE	240	305	0.9	187.12561307851206	187.12561307851206
3020891	pt-lämpötila	°c	°c	FALSE	520	1550	0.1	36.71108545889983	36.71108545889983
3020891	pt-lämpötila	°c	°c	FALSE	520	1550	0.2	37	37
3020891	pt-lämpötila	°c	°c	FALSE	520	1550	0.3	37	37
3020891	pt-lämpötila	°c	°c	FALSE	520	1550	0.4	37	37
3020891	pt-lämpötila	°c	°c	FALSE	520	1550	0.5	37	37
3020891	pt-lämpötila	°c	°c	FALSE	520	1550	0.6	37	37
3020891	pt-lämpötila	°c	°c	FALSE	520	1550	0.7	37	37
3020891	pt-lämpötila	°c	°c	FALSE	520	1550	0.8	37	37
3020891	pt-lämpötila	°c	°c	FALSE	520	1550	0.9	37	37
3028653	ab-hiilimonoksidi-hb	%	%	FALSE	164	364	0.1	0.3202167537931914	0.3202167537931914
3028653	ab-hiilimonoksidi-hb	%	%	FALSE	164	364	0.2	0.5254972544234289	0.5254972544234289
3028653	ab-hiilimonoksidi-hb	%	%	FALSE	164	364	0.3	0.6933235309354535	0.6933235309354535
3028653	ab-hiilimonoksidi-hb	%	%	FALSE	164	364	0.4	0.7995832570067779	0.7995832570067779
3028653	ab-hiilimonoksidi-hb	%	%	FALSE	164	364	0.5	0.9013263157894738	0.9013263157894738
3028653	ab-hiilimonoksidi-hb	%	%	FALSE	164	364	0.6	1.027541521212789	1.027541521212789
3028653	ab-hiilimonoksidi-hb	%	%	FALSE	164	364	0.7	1.1966612176022358	1.1966612176022358
3028653	ab-hiilimonoksidi-hb	%	%	FALSE	164	364	0.8	1.4110577021392623	1.4110577021392623
3028653	ab-hiilimonoksidi-hb	%	%	FALSE	164	364	0.9	1.8208967127496163	1.8208967127496163
-1	ab-methemoglobiini	%	%	FALSE	199	423	0.1	0.2117048128342246	
-1	ab-methemoglobiini	%	%	FALSE	199	423	0.2	0.3280273932246201	
-1	ab-methemoglobiini	%	%	FALSE	199	423	0.3	0.4052571930121725	
-1	ab-methemoglobiini	%	%	FALSE	199	423	0.4	0.5	
-1	ab-methemoglobiini	%	%	FALSE	199	423	0.5	0.5992378432854623	
-1	ab-methemoglobiini	%	%	FALSE	199	423	0.6	0.662561713549746	
-1	ab-methemoglobiini	%	%	FALSE	199	423	0.7	0.7056040191824616	
-1	ab-methemoglobiini	%	%	FALSE	199	423	0.8	0.8076767676767678	
-1	ab-methemoglobiini	%	%	FALSE	199	423	0.9	0.9882810150375941	
3014218	ab-standardibikarbonaatti	mmol/l	mmol/l	FALSE	213	443	0.1	19.727301082862525	19.727301082862525
3014218	ab-standardibikarbonaatti	mmol/l	mmol/l	FALSE	213	443	0.2	21.711099086783996	21.711099086783996
3014218	ab-standardibikarbonaatti	mmol/l	mmol/l	FALSE	213	443	0.3	22.88697252281883	22.88697252281883
3014218	ab-standardibikarbonaatti	mmol/l	mmol/l	FALSE	213	443	0.4	23.761513859275052	23.761513859275052
3014218	ab-standardibikarbonaatti	mmol/l	mmol/l	FALSE	213	443	0.5	24.463120263120263	24.463120263120263
3014218	ab-standardibikarbonaatti	mmol/l	mmol/l	FALSE	213	443	0.6	25.215088757396448	25.215088757396448
3014218	ab-standardibikarbonaatti	mmol/l	mmol/l	FALSE	213	443	0.7	26.012134835331402	26.012134835331402
3014218	ab-standardibikarbonaatti	mmol/l	mmol/l	FALSE	213	443	0.8	27.03561356396569	27.03561356396569
3014218	ab-standardibikarbonaatti	mmol/l	mmol/l	FALSE	213	443	0.9	28.871944998891106	28.871944998891106
3000963	ab-kokonaishemoglobiini,verikaasuanalysaattorista	g/l	g/l	FALSE	167	373	0.1	90.37685547501444	90.37685547501444
3000963	ab-kokonaishemoglobiini,verikaasuanalysaattorista	g/l	g/l	FALSE	167	373	0.2	98.4099663716613	98.4099663716613
3000963	ab-kokonaishemoglobiini,verikaasuanalysaattorista	g/l	g/l	FALSE	167	373	0.3	105.83021839399044	105.83021839399044
3000963	ab-kokonaishemoglobiini,verikaasuanalysaattorista	g/l	g/l	FALSE	167	373	0.4	113.00568874108349	113.00568874108349
3000963	ab-kokonaishemoglobiini,verikaasuanalysaattorista	g/l	g/l	FALSE	167	373	0.5	119.81498015873015	119.81498015873015
3000963	ab-kokonaishemoglobiini,verikaasuanalysaattorista	g/l	g/l	FALSE	167	373	0.6	125.76916212946159	125.76916212946159
3000963	ab-kokonaishemoglobiini,verikaasuanalysaattorista	g/l	g/l	FALSE	167	373	0.7	131.75194825918763	131.75194825918763
3000963	ab-kokonaishemoglobiini,verikaasuanalysaattorista	g/l	g/l	FALSE	167	373	0.8	138.70218423551756	138.70218423551756
3000963	ab-kokonaishemoglobiini,verikaasuanalysaattorista	g/l	g/l	FALSE	167	373	0.9	148.73769349845202	148.73769349845202
-1	p-kalsium-ioni,aktuaali	mmol/l	mmol/l	FALSE	496	1496	0.1	1.044103986076036	
-1	p-kalsium-ioni,aktuaali	mmol/l	mmol/l	FALSE	496	1496	0.2	1.0793542981681532	
-1	p-kalsium-ioni,aktuaali	mmol/l	mmol/l	FALSE	496	1496	0.3	1.1037250173214617	
-1	p-kalsium-ioni,aktuaali	mmol/l	mmol/l	FALSE	496	1496	0.4	1.1223519657211054	
-1	p-kalsium-ioni,aktuaali	mmol/l	mmol/l	FALSE	496	1496	0.5	1.1395427294716132	
-1	p-kalsium-ioni,aktuaali	mmol/l	mmol/l	FALSE	496	1496	0.6	1.1571692515130623	
-1	p-kalsium-ioni,aktuaali	mmol/l	mmol/l	FALSE	496	1496	0.7	1.1754199826885563	
-1	p-kalsium-ioni,aktuaali	mmol/l	mmol/l	FALSE	496	1496	0.8	1.1969157815685014	
-1	p-kalsium-ioni,aktuaali	mmol/l	mmol/l	FALSE	496	1496	0.9	1.229667167308036	
3023103	ap-kalium	mmol/l	mmol/l	FALSE	176	394	0.1	3.3653212946194846	3.3653212946194846
3023103	ap-kalium	mmol/l	mmol/l	FALSE	176	394	0.2	3.582916717327281	3.582916717327281
3023103	ap-kalium	mmol/l	mmol/l	FALSE	176	394	0.3	3.702594594594595	3.702594594594595
3023103	ap-kalium	mmol/l	mmol/l	FALSE	176	394	0.4	3.8145162101030405	3.8145162101030405
3023103	ap-kalium	mmol/l	mmol/l	FALSE	176	394	0.5	3.93646285338593	3.93646285338593
3023103	ap-kalium	mmol/l	mmol/l	FALSE	176	394	0.6	4.065701595322873	4.065701595322873
3023103	ap-kalium	mmol/l	mmol/l	FALSE	176	394	0.7	4.205248677248678	4.205248677248678
3023103	ap-kalium	mmol/l	mmol/l	FALSE	176	394	0.8	4.416175268382518	4.416175268382518
3023103	ap-kalium	mmol/l	mmol/l	FALSE	176	394	0.9	4.752826501965189	4.752826501965189
3019550	ap-natrium	mmol/l	mmol/l	FALSE	175	392	0.1	131.48666105617502	131.48666105617502
3019550	ap-natrium	mmol/l	mmol/l	FALSE	175	392	0.2	134.30146069418905	134.30146069418905
3019550	ap-natrium	mmol/l	mmol/l	FALSE	175	392	0.3	136.0060725694475	136.0060725694475
3019550	ap-natrium	mmol/l	mmol/l	FALSE	175	392	0.4	137.0792642398949	137.0792642398949
3019550	ap-natrium	mmol/l	mmol/l	FALSE	175	392	0.5	138.02742346938774	138.02742346938774
3019550	ap-natrium	mmol/l	mmol/l	FALSE	175	392	0.6	139.01450310559005	139.01450310559005
3019550	ap-natrium	mmol/l	mmol/l	FALSE	175	392	0.7	140.01060423799387	140.01060423799387
3019550	ap-natrium	mmol/l	mmol/l	FALSE	175	392	0.8	141	141
3019550	ap-natrium	mmol/l	mmol/l	FALSE	175	392	0.9	142.92132616487456	142.92132616487456
-1	ap-laktaatti	mmol/l	mmol/l	FALSE	171	393	0.1	0.5991436685168452	
-1	ap-laktaatti	mmol/l	mmol/l	FALSE	171	393	0.2	0.7	
-1	ap-laktaatti	mmol/l	mmol/l	FALSE	171	393	0.3	0.8251308483621478	
-1	ap-laktaatti	mmol/l	mmol/l	FALSE	171	393	0.4	0.9674563557143244	
-1	ap-laktaatti	mmol/l	mmol/l	FALSE	171	393	0.5	1.0983977475287636	
-1	ap-laktaatti	mmol/l	mmol/l	FALSE	171	393	0.6	1.2815919979681172	
-1	ap-laktaatti	mmol/l	mmol/l	FALSE	171	393	0.7	1.5298039775707724	
-1	ap-laktaatti	mmol/l	mmol/l	FALSE	171	393	0.8	1.9366200279262362	
-1	ap-laktaatti	mmol/l	mmol/l	FALSE	171	393	0.9	2.8761735527373102	
3013742	s-prealbumiini	g/l	g/l	FALSE	38	49	0.1	0.11323492063492063	0.11323492063492063
3013742	s-prealbumiini	g/l	g/l	FALSE	38	49	0.2	0.1488846153846154	0.1488846153846154
3013742	s-prealbumiini	g/l	g/l	FALSE	38	49	0.3	0.17486538461538462	0.17486538461538462
3013742	s-prealbumiini	g/l	g/l	FALSE	38	49	0.4	0.19648447204968944	0.19648447204968944
3013742	s-prealbumiini	g/l	g/l	FALSE	38	49	0.5	0.20993846153846152	0.20993846153846152
3013742	s-prealbumiini	g/l	g/l	FALSE	38	49	0.6	0.22887912087912088	0.22887912087912088
3013742	s-prealbumiini	g/l	g/l	FALSE	38	49	0.7	0.24082051282051278	0.24082051282051278
3013742	s-prealbumiini	g/l	g/l	FALSE	38	49	0.8	0.25982539682539685	0.25982539682539685
3013742	s-prealbumiini	g/l	g/l	FALSE	38	49	0.9	0.285625	0.285625
3048469	s-ohkarba			TRUE	17	37	0.1	25.016666666666666	
3048469	s-ohkarba			TRUE	17	37	0.2	33.78	
3048469	s-ohkarba			TRUE	17	37	0.3	40.60227272727273	
3048469	s-ohkarba			TRUE	17	37	0.4	47.357142857142854	
3048469	s-ohkarba			TRUE	17	37	0.5	53.63636363636364	
3048469	s-ohkarba			TRUE	17	37	0.6	59.3125	
3048469	s-ohkarba			TRUE	17	37	0.7	68.63157894736841	
3048469	s-ohkarba			TRUE	17	37	0.8	83.4888888888889	
3048469	s-ohkarba			TRUE	17	37	0.9	103.16666666666666	
3048469	s-ohkarba	umol/l	umol/l	FALSE	165	407	0.1	27.104302430243024	27.104302430243024
3048469	s-ohkarba	umol/l	umol/l	FALSE	165	407	0.2	35.96581714285714	35.96581714285714
