OMOP_CONCEPT_ID	TEST_NAME	MEASUREMENT_UNIT_PREFIX	MEASUREMENT_UNIT	IS_EXTRACTED	MEASUREMENT_UNIT_HARMONIZED	omopQuantity	CONVERSION_FACTOR	n_records	n_subjects
-1	s-humanimmunodeficiencyvirus,antigeenijavast			FALSE				1221	1005
-1	s-hepatitisbvirus,pinta-antigeeni			FALSE				363	318
-1	s-hepatitiscvirus,vasta-aineet			FALSE				945	779
-1	vb-happikyllästeisyys(hemoglobiinin,osuustoimin	%	%	FALSE				263	92
-1	vb-verikaasuanalyysi(po2,pco2,ph,laskenta)			FALSE				266	95
-1	-moniresistentitgram-negatiivisetsauvat,viljely			FALSE				93	47
-1	-staphylococcusaureus,metisilliiniresistentti,v			FALSE				320	236
-1	-vankomysiiniresistenttienterokokki,viljely			FALSE				36	16
-1	-candidaauris,viljely			FALSE				77	30
-1	vb-emäsylimäärä			TRUE				3576	1584
3025839	p-triglyseridit	mmol/l	mmol/l	FALSE	mmol/l	Substance Concentration	1	3818	3211
3019900	p-kolesteroli	mmol/l	mmol/l	FALSE	mmol/l	Substance Concentration	1	6602	5171
-1	pt-lisälausuntoilmanlaboratoriotyötä			FALSE				215	180
3021347	p-ca-iona			TRUE		Substance Concentration		4518	1518
3027801	ab-po2			TRUE		Partial pressure		3265	1558
3027946	ab-pco2			TRUE		Partial pressure		3231	1524
3014111	fp-laktaat			TRUE		Substance Concentration		2205	1065
3014218	ab-hco3-st			TRUE		Substance Concentration		2611	1097
3016431	p-ca-ion.			TRUE		Substance Concentration		4212	1354
-1	p-bilit			FALSE				2754	2036
3005772	p-bil-kj			TRUE		Substance Concentration		5800	4299
3013742	p-prealb			TRUE		Mass Concentration		1793	1322
-1	u-manip			FALSE				1755	443
3015736	u-ph-huu			FALSE		Log molar concentration		6266	2638
-1	u-ominp-h		ratio	FALSE				5760	2408
3013742	s-prealb			FALSE		Mass Concentration		3683	2130
-1	pt-apri			FALSE				642	511
3038864	s-risper	nmol/l	nmol/l	FALSE	nmol/l	Substance Concentration	1	389	254
-1	s-sumrisp	nmol/l	nmol/l	FALSE				148	109
-1	s-9-hrisp	nmol/l	nmol/l	FALSE				315	207
-1	s-risper			FALSE				628	319
-1	s-sumrisp			FALSE				133	100
-1	oma-u-tutk,u-leuk-o			TRUE				591	440
-1	oma-u-tutk,u-nitr-o			TRUE				630	464
-1	oma-u-tutk,u-ph			TRUE				2229	1272
-1	oma-u-tutk,u-alb-o			TRUE				557	414
-1	oma-u-tutk,u-gluk-o			TRUE				658	479
-1	oma-u-tutk,u-keto-o			TRUE				640	468
-1	oma-u-tutk,u-eryt-o			TRUE				553	418
-1	oma-inr			TRUE				4013	268
-1	oma-hb			FALSE				4890	1882
40764999	glomerulussuodosnopeus,estimoitu(pt-gfre)	ml/min/173m2	ml/min/173m2	FALSE	ml/min/173m2	Volume Rate/Area	1	3424	1964
-1	s-vendves			TRUE				9	9
-1	s-venlaf			FALSE				161	100
-1	s-venlaf			TRUE				41	32
-1	s-desvenl			TRUE				32	26
-1	streptokokkiviljelynielusta			FALSE				567	511
-1	s-lehmhie			FALSE				61	56
-1	11751			FALSE				143	134
-1	11753			FALSE				143	134
-1	11752			FALSE				143	135
3009871	s-morbabg			FALSE		Titer		1513	1437
-1	21819			FALSE				457	429
-1	21820			FALSE				457	429
-1	21821			FALSE				457	429
-1	21822			FALSE				457	429
-1	pt-ekg-24			FALSE				203	191
3041449	fp-ctx	ug/l	ug/l	FALSE	ug/l	Mass Concentration	1	1278	803
3049714	s-pinp	ug/l	ug/l	FALSE	ug/l	Mass Concentration	1	3540	1641
3020779	p-urea			TRUE		Substance Concentration		5607	1831
-1	s-alb			TRUE				1113	864
-1	s-borrabg	responseequivalent/ml	responseequivalent/ml	FALSE				1755	1316
-1	pt-kt/v1			TRUE				2684	408
3042602	p-urea-dj	mmol/l	mmol/l	FALSE	mmol/l	Substance Concentration	1	7327	683
-1	paino	kg	kg	FALSE				2621	430
-1	painonmuutoskg	kg	kg	FALSE				2551	356
3030366	p-kysc			FALSE		Mass Concentration		196	168
3030366	p-kysc			TRUE		Mass Concentration		2558	1549
-1	pikau-stix,u-eryt-o			FALSE				1343	839
-1	pikau-stix,u-gluk-o			FALSE				1348	843
-1	pikau-stix,u-keto-o			FALSE				1346	841
-1	pikau-stix,u-leuk-o			FALSE				1332	832
-1	pikau-stix,u-nitr-o			FALSE				1335	834
3022621	pikau-stix,u-ph			FALSE		Log molar concentration		1341	837
-1	pikau-stix,u-prot-o			FALSE				1338	836
-1	pt-virtaustilavuus-spirometriajabronkodilataatiokoeilmanlausuntoa			FALSE				1158	1078
-1	pt-no-ex			FALSE				2539	2043
40764999	p-gfreepi			FALSE		Volume Rate/Area		23777	3533
3020564	p-krea-vt			FALSE		Substance Concentration		354	164
3019550	p-na-vt			FALSE		Substance Concentration		294	116
3023103	p-k-vt			FALSE		Substance Concentration		200	85
40764999	p-gfreepi	ml/min/173m2	ml/min/173m2	FALSE	ml/min/173m2	Volume Rate/Area	1	6373	1067
40763082	pf-ld			FALSE		Catalytic Concentration		308	281
3023199	pf-leuk			FALSE		Number Concentration		237	206
3003434	pf-prot			FALSE		Mass Concentration		683	587
3020491	b-gluk	mmol/l	mmol/l	FALSE	mmol/l	Substance Concentration	1	623	312
-1	f-norogi			FALSE				261	219
-1	f-norogii			FALSE				261	219
-1	f-vibrnho			FALSE				1283	1055
-1	f-plesnho			FALSE				1519	1242
3027801	ab-po2			FALSE		Partial pressure		10165	2702
3027946	ab-pco2			FALSE		Partial pressure		10172	2698
40762366	ab-o2-vol			FALSE		Volume Fraction		9192	1850
3020491	b-gluk			FALSE		Substance Concentration		463	402
3003396	ab-be			FALSE		Substance Concentration		6927	2193
3008152	ab-ahco3			FALSE		Substance Concentration		9707	2293
3002173	ab-hb			FALSE		Mass Concentration		9277	2088
3023103	b-k			FALSE		Substance Concentration		9275	1700
3019550	b-na			FALSE		Substance Concentration		9273	1701
3016502	ab-hbo2sat			FALSE		Mass fraction		10588	2938
-1	-bocanho			FALSE				1008	760
-1	-kor229e			FALSE				2840	1937
-1	-koroc43			FALSE				2838	1935
-1	-kornl63			FALSE				2804	1910
-1	-korhku1			FALSE				684	514
-1	-infah09			FALSE				488	378
-1	-infah3			FALSE				261	209
-1	-riennho			FALSE				712	538
-1	-infah1			FALSE				480	371
-1	s-ancatut			FALSE				579	488
3015401	pf-amyl	u/l	u/l	FALSE	u/l	Catalytic Concentration	1	512	410
3040491	pf-ace	u/l	u/l	FALSE	u/l	Catalytic Concentration	1	312	286
-1	af-cea	ug/l	ug/l	FALSE				16	15
40768804	ts-pad-2			FALSE		Finding		10467	9048
3006184	b-hb-vt	g/l	g/l	FALSE	g/l	Mass Concentration	1	2922	1356
-1	b-leuk-vt	ng/l	ng/l	FALSE				134	76
3004410	b-ghbpika			FALSE		Mass fraction		142	51
3002030	-lymph	%	%	FALSE	%	Number Fraction	1	1159	333
3017732	-neut	%	%	FALSE		Number Concentration		1172	341
3001604	-mono	%	%	FALSE		Number Concentration		1159	333
3013115	-eos	%	%	FALSE		Number Concentration		1176	341
3006315	-baso	%	%	FALSE		Number Concentration		1172	341
-1	u-mial-liu			FALSE				57	37
-1	s-w-h:b			FALSE				752	721
-1	s-w-h:i			FALSE				860	820
-1	s-w-h:g.m			FALSE				968	916
-1	ts-hnpccih			FALSE				1482	1413
-1	b-crcmut			FALSE				148	147
3047826	s-amh			FALSE		Mass Concentration		1244	742
-1	s-seerumi			FALSE				821	588
-1	paxgene			FALSE				478	262
-1	p-nkäs10			FALSE				801	490
-1	s-ceaver	ug/l	ug/l	FALSE				789	743
40758558	b-pvktnee			FALSE		-		9809	610
-1	s-hcgxmom	mom	mom	FALSE				478	453
-1	pt-downris			FALSE				481	455
-1	pt-downiri			FALSE				481	455
3014064	s-pappmom	mom	mom	FALSE	mom	Multiple of the median	1	461	439
-1	s-nt	mm	mm	FALSE				769	705
-1	s-ntmom	mom	mom	FALSE				769	705
-1	tr13risuh			FALSE				461	439
-1	tr18risuh			FALSE				461	439
3013826	p-gluk.	mmol/l	mmol/l	FALSE	mmol/l	Substance Concentration	1	752	269
-1	-strbnho			FALSE				667	598
-1	ps-streptococcus,viljely(hemolyytt.streptokokitnielusta)			FALSE				414	376
-1	ekg,24hrekisteröinti			FALSE				672	652
-1	s-mypnabm	index	index	FALSE				1445	1368
-1	reumanturvakokeet-tutkimuspaketti			FALSE				213	90
-1	eosinofiilitosuus	%	%	FALSE				1373	1118
-1	neutrofiilitosuus	%	%	FALSE				1373	1118
-1	pt-vitascr			FALSE				521	421
-1	kol/hdl-su		ratio	FALSE				979	739
3023659	s-c1inhbk	%	%	FALSE	%	Mass fraction	1	404	366
3020460	-crp-pika	mg/l	mg/l	FALSE	mg/l	Mass Concentration	1	226	144
-1	pt-polamb3			FALSE				100	90
-1	-papilloomavirus(hpv),nukleiinihappo(kval)			FALSE				179	145
-1	kudoksenhistologinentutkimus,pienikudosnäyte			FALSE				862	713
-1	kolposkopianäytteidenhistologinentutkimus			FALSE				1347	1007
-1	b-perusverenkuva,trombosyytitjakonediffi			FALSE				2780	973
-1	l-eosonofiilit	%	%	FALSE				5793	2919
-1	virtaustilavuus-spirometriajabronkodilataatiokoeilmanlau			FALSE				125	116
3007461	b-trombos	e9/l	e9/l	FALSE	e9/l	Number Concentration	1	2812	641
3051611	-l-ind			TRUE		Arbitrary Concentration		4729	1830
3022621	u-ph.			TRUE		Log molar concentration		2874	1490
3000330	u-suhti.			TRUE		Specific gravity		2722	1442
-1	b-vrabgrs			FALSE				2298	1029
3001122	ferritiini	ug/l	ug/l	FALSE	ug/l	Mass Concentration	1	434	364
-1	b-biodna			FALSE				1564	1544
-1	s-biol			FALSE				508	504
-1	21623	ug/l	ug/l	FALSE				377	43
3001964	-hsvag			FALSE		Presence or Threshold		1954	1297
-1	21814			FALSE				14	9
-1	b-panel-m			FALSE				296	291
-1	isotretinoin2suppeatrigly-hcg			FALSE				24	24
42868691	s-t4-vdi	pmol/l	pmol/l	FALSE	pmol/l	Substance Concentration	1	1926	1383
3010657	s-t3-vdi			TRUE		Mass Concentration		122	92
42868691	s-t4-vdi			TRUE		Substance Concentration		321	235
-1	b-farma-d			FALSE				593	584
3023323	s-fsh			FALSE		Arbitrary Concentration		1116	925
-1	b-mycobacteriumtuberculosis-herkistyneetsolut,gammainterferoni,eritys	iu/ml	iu/ml	FALSE				373	351
-1	prostataspesifinenantigeeni,suhde			FALSE				1026	915
3013603	prostataspesifinenantigeeni	ug/l	ug/l	FALSE	ug/l	Mass Concentration	1	2969	2546
40758558	b-pvk+tkd			TRUE		-		782	583
3013115	b-eosinofiilit,verestä	e9/l	e9/l	FALSE	e9/l	Number Concentration	1	727	552
-1	e-hemoglobiini,keskimassa	pg/u	pg/u	FALSE				723	549
3003458	s-pi	mmol/l	mmol/l	FALSE	mmol/l	Substance Concentration	1	80	58
3033942	du-cu			FALSE		Substance Rate		137	118
-1	b-fosfatidyylietanoli,verestä			FALSE				1507	1240
-1	ts-colseul			FALSE				1225	1212
3020460	plasmanc-reaktiivinenproteiiniosoitus			FALSE		Mass Concentration		2575	2058
-1	-parainfluenssa1-virus,nukleiinihappo			FALSE				686	535
-1	-parinfluenssa2-virus,nukleiinihappo			FALSE				686	535
-1	-parinfluenssa3-virus,nukleiinihappo			FALSE				686	535
-1	-parainfluenssavirus4,nukleiinihappo(kval)			FALSE				686	535
-1	-metapneumovirus,nukleiinihappo(kval)			FALSE				780	608
-1	-bordetellaparapertussis,nukleiinihappo			FALSE				545	435
-1	-koronavirusoc43,nukleiinihappo			FALSE				563	449
-1	-koronavirusnl63,nukleiinihappo			FALSE				563	449
-1	-koronavirus229e,nukleiinihappo			FALSE				563	449
-1	-respiratorisetmikrobit,nukleiinihappo			FALSE				640	538
-1	-koronavirushku1,nukleiinihappo			FALSE				637	537
-1	-rino/enterovirus,nukleiinihappo			FALSE				635	535
-1	-influenssaa,b,rs-virusjacovid-19-koronavirustauti,nukleiinihaponosoitus			FALSE				2560	1942
-1	-bakteeriviljely,aerobi			FALSE				4124	2052
-1	-bakteeriviljely,anaerobi			FALSE				4118	2049
-1	u-pneumokokki,antigeeninosoitus			FALSE				570	478
-1	pt-tutkimusnäyte2			FALSE				61	39
3023421	s-hbsab	u/l	u/l	FALSE	miu/ml	Arbitrary Concentration	1	1350	1240
-1	cv19infrs			FALSE				7932	4297
3018171	p-hcg	iu/l	iu/l	FALSE	u/l	Arbitrary Concentration	1	859	385
-1	veriryhmä,abojarh,punasoluista			FALSE				1246	1093
-1	veriryhmävasta-aineet,seulonta,plasmasta			FALSE				7056	2999
-1	u-chlamydiatrachomatis,nho(kval)			FALSE				845	590
-1	chlamydiatrachomatisjaneisseriagonorrhoeae,nho,virtsasta			FALSE				845	590
-1	u-neisseriagonorrhoeae,nho(kval)			FALSE				845	590
-1	b-essentiaalisentrombosytemianepäily			FALSE				8	8
-1	jak2-geeninmutaatioanalyysi,verestä			FALSE				83	80
-1	calr-geenineksonin9mutaatioanalyysiverestä			FALSE				6	6
-1	prolaktiini,plasmasta	mu/l	mu/l	FALSE				201	164
-1	bakteeri,maljaviljely,virtsasta			FALSE				835	550
-1	raskaudenaikaineninfektioseula,seerumista			FALSE				244	221
-1	hi-virus,antigeenijavasta-aineet,seerumista(akkred.)			FALSE				262	235
-1	varmistustutkimushepatiittib-virus,pinta-antigeeni,seerumista			FALSE				288	262
-1	veriryhmävasta-aineet,raskaudenaikaiset,verestä			FALSE				419	290
-1	non-invasiivinenprenataalitutkimus,seulonta			FALSE				173	171
3015024	p-gluk60	mmol/l	mmol/l	FALSE	mmol/l	Substance Concentration	1	933	606
3018251	fp-gluk0	mmol/l	mmol/l	FALSE	mmol/l	Substance Concentration	1	1616	1182
3012413	p-gluk120	mmol/l	mmol/l	FALSE	mmol/l	Substance Concentration	1	1667	1154
-1	streptococcusagalactiae(b),nukleiinihaponosoitus,fluori,vieritesti			FALSE				304	259
-1	8653			FALSE				950	612
-1	11821	mosm/kgh2o	mosm/kgh2o	FALSE				464	259
3006315	baso	e9/l	e9/l	FALSE	e9/l	Number Concentration	1	8002	4178
3019198	lymf	e9/l	e9/l	FALSE	e9/l	Number Concentration	1	7619	4097
3001604	mono	e9/l	e9/l	FALSE	e9/l	Number Concentration	1	7454	3963
3030366	s-kysc	mg/l	mg/l	FALSE	mg/l	Mass Concentration	1	5489	2476
-1	ki-pad-if			FALSE				844	755
40768446	ki-pad			FALSE		Finding		3432	1956
-1	ts-pad-pol			FALSE				273	256
-1	pienetepiteelisolut			FALSE				1026	806
-1	patologisetlieriöt			FALSE				319	206
-1	ts-yksinkertainenhistologinentutkimus(perusterv			FALSE				519	455
-1	korona-rs-influenssa,pcrpikatesti			FALSE				6428	4144
-1	-influenssab-virus,nukleiinihappo(kval)			FALSE				7124	4376
-1	verenvalkosolujenerittelylaskennanmikrosk.tarkistus			FALSE				3121	1092
-1	l-promyelosyytit	%	%	FALSE				4810	1722
-1	l-myelosyytit	%	%	FALSE				5057	1852
3002179	l-metamyelosyytit	%	%	FALSE	%	Number Fraction	1	5048	1852
3004809	l-neutrofiilit,sauvatumaiset	%	%	FALSE	%	Number Fraction	1	3474	1277
3017354	l-neutrofiilit,liuskatumaiset	%	%	FALSE	%	Number Fraction	1	3535	1288
3013826	p-gluk-sn			FALSE		Substance Concentration		2685	413
3008116	b-keton-sn	mmol/l	mmol/l	FALSE	mmol/l	Substance Concentration	1	14	12
-1	u-osmoest	e6/l	e6/l	FALSE				2425	581
-1	p-vrabo			FALSE				601	466
3000034	u-alb-mi	mg/l	mg/l	FALSE	mg/l	Mass Concentration	1	6339	2540
3020682	u-alb/krea	mg/mmol	mg/mmol	FALSE	mg/mmol	Ratio	1	879	488
3000475	sy-leuk	e9/l	e9/l	FALSE	e6/l	Number Concentration	1000	29	27
3010144	sy-eryt	e9/l	e9/l	FALSE	e6/l	Number Concentration	1000	35	33
3000034	u-alb-mi			FALSE		Mass Concentration		3703	1930
3020682	u-alb/krea			FALSE		Ratio		812	522
-1	pt-gluk-2h	mmol/l	mmol/l	FALSE				1499	1089
-1	pt-glukr-0	mmol/l	mmol/l	FALSE				296	247
-1	happi			FALSE				1747	503
-1	ab-t			FALSE				1885	596
40762366	ab-o2-vol	vol%	vol%	FALSE	%	Volume Fraction	1	1492	427
3010517	b-hb-co.	%	%	FALSE	%	Mass fraction	1	1009	238
3007930	b-hb-met.	%	%	FALSE	%	Mass fraction	1	1016	242
-1	b-trom-s	e9/l	e9/l	FALSE				558	231
-1	b-intoks			FALSE				1502	1090
3016431	ab-ca-i7.4			FALSE		Substance Concentration		8102	1510
3021347	ab-ca-ion			FALSE		Substance Concentration		8098	1508
3018572	b-cl			FALSE		Substance Concentration		8059	1480
3039000	b-angap			FALSE		Substance Concentration		8034	1485
-1	ab-po2(t)			FALSE				77	60
-1	ab-pco2(t)			FALSE				80	62
3010517	b-hb-co.			FALSE		Mass fraction		9	7
3007930	b-hb-met.			FALSE		Mass fraction		10	8
-1	cb-vkperus			FALSE				993	396
3016431	vb-ca-i7.4	mmol/l	mmol/l	FALSE	mmol/l	Substance Concentration	1	2427	924
3021347	vb-ca-ion	mmol/l	mmol/l	FALSE	mmol/l	Substance Concentration	1	2428	925
-1	vb-vklaaja			FALSE				1168	502
-1	s-c-peptidi+gluk(2tuntiaateriasta)	nmol/l	nmol/l	FALSE				12	12
-1	s-treponeemapallidum,vasta-aineet			FALSE				114	68
-1	u-chl.trach.janeisser.gonorrh.nukl.happo(kval)			FALSE				139	88
-1	u-happamuusaste			FALSE				5354	2676
-1	u-proteiini(kval)			FALSE				7566	4941
3019150	u-suhteellinentiheys			FALSE		Specific gravity		1020	904
-1	ab-t	°c	°c	FALSE				1615	335
-1	ab-vktemp			FALSE				1761	408
-1	b-fosfatidyylietanoli,verestä	umol/l	umol/l	FALSE				1534	905
3020485	s-paras	umol/l	umol/l	FALSE	umol/l	Substance Concentration	1	2680	1231
3006315	b-bas	e9/l	e9/l	FALSE	e9/l	Number Concentration	1	10522	1961
3001604	b-mon	e9/l	e9/l	FALSE	e9/l	Number Concentration	1	1235	520
-1	b-lt	e9/l	e9/l	FALSE				1300	533
-1	s-cladhee			FALSE				1752	1640
-1	s-ruoat	u/ml	u/ml	FALSE				123	122
-1	s-pölyt			FALSE				255	251
3018387	s-mypnabg	au/ml	au/ml	FALSE	au/ml	Arbitrary Concentration	1	1133	1072
-1	s-chpnabm	index	index	FALSE				841	747
3038769	s-chpnabg	u/ml	u/ml	FALSE	u/ml	Arbitrary Concentration	1	1518	1335
3004915	s-chpnaba	u/ml	u/ml	FALSE	u/ml	Arbitrary Concentration	1	1649	1441
-1	kemiallinenseulonta			FALSE				5052	2836
-1	22083			FALSE				4325	2291
1001509	ab-het-ion			FALSE		-		4573	2717
-1	ts-pad-0			FALSE				1161	1081
3036489	p-trombai			FALSE		Time (e.g. seconds)		3298	1975
3019250	p-fviii.			FALSE		Relative time		1555	722
-1	pika-ekg			FALSE				859	597
3027456	s-digoks			FALSE		Substance Concentration		2640	1905
-1	8598			FALSE				100	81
-1	ex-syto-1c			FALSE				435	144
-1	s-ictp	ug/l	ug/l	FALSE				801	575
-1	-infrpak			FALSE				1240	1096
-1	s-10mlgeel			FALSE				544	296
-1	-alk-sul			FALSE				134	106
3023351	s-p�lyry	u/ml	u/ml	FALSE	u/ml	Arbitrary Concentration	1	251	247
-1	ab-emäsylimäärä			FALSE				2225	700
-1	u-suhteellinentiheys		ratio	FALSE				9585	5561
3001784	psa-vapaa/totaali-suhde,plasmasta			FALSE		Mass fraction		3428	1449
-1	ts-kudosnäytteenhist.tutk.,suppealeikkauspreparaatti			FALSE				918	755
-1	pt-spirlau			FALSE				493	447
-1	pt-lausklf			FALSE				678	608
3024354	vb-po2			TRUE		Partial pressure		3373	1717
3021447	vb-pco2			TRUE		Partial pressure		3379	1722
3007628	vb-hco3-st			TRUE		Substance Concentration		1120	750
3024928	vb-o2sat			TRUE		Mass fraction		831	583
3021337	p-tni			TRUE		Mass Concentration		2409	1474
36306090	ts-hepyvi			FALSE		Presence or Threshold		1838	1751
-1	pt-ekg-48a			FALSE				307	304
-1	s-teofy			FALSE				46	45
-1	pt-vainaja			FALSE				1668	1662
-1	cn-pad			FALSE				154	148
-1	saline			FALSE				946	621
3032868	b-hb-fr			FALSE		-		397	366
-1	b-hb-ef			FALSE				124	120
-1	b-hbhplc			FALSE				308	300
-1	-genläh			FALSE				811	750
-1	s-biofmc			FALSE				971	892
-1	pt-gluk-t3			FALSE				12	6
-1	pt-insu-t3			FALSE				12	6
-1	pt-biomam			FALSE				1495	1406
-1	b-vrab-o			FALSE				638	316
-1	non-hdl-kolesteroli	mmol/l	mmol/l	FALSE				1341	1272
-1	kolesteroli/hdl-kolesteroli-suhde			FALSE				1620	1512
3019069	l-mon			TRUE		Number Fraction		1467	757
-1	b-erblas			FALSE				3289	1666
-1	b-erblas	e9/l	e9/l	FALSE				2891	1624
-1	b-sopnäyt			FALSE				1968	773
-1	alb-o			FALSE				8370	2077
-1	hb-o			FALSE				3798	1378
-1	leuk-o			FALSE				8377	2077
-1	nitr-o			FALSE				8368	2076
-1	-strvi			FALSE				1015	644
-1	pituus	cm	cm	FALSE				2084	2015
-1	painonmitt	kg	kg	FALSE				2013	1948
-1	bmind	kg/m2	kg/m2	FALSE				2197	2105
-1	bdi	form	form	FALSE				85	80
40764999	ckd-epi-yhtälö	ml/min/173m2	ml/min/173m2	FALSE	ml/min/173m2	Volume Rate/Area	1	12959	2203
3053028	ps-strcult			FALSE		Presence or Identity		3206	2416
3024666	s-li			TRUE		Substance Concentration		4642	798
-1	lisävast2			FALSE				535	510
-1	ts-pad4-hn			FALSE				838	758
3008230	s-borabmv	au/ml	au/ml	FALSE	au/ml	Arbitrary Concentration	1	617	510
-1	s-borabgv			FALSE				534	472
3024474	li-alb	mg/l	mg/l	FALSE	mg/l	Mass Concentration	1	3712	3440
-1	13192			FALSE				600	528
-1	13193			FALSE				604	530
-1	14416			FALSE				103	90
-1	14418			FALSE				94	83
3007368	li-igg	mg/l	mg/l	FALSE	mg/l	Mass Concentration	1	3924	3387
-1	li-igg/alb	osuus	osuus	FALSE				823	775
-1	li-igg-ind	osuus	osuus	FALSE				740	699
3030429	-borrnho			FALSE		Presence or Identity		1758	1644
40759883	li-igg-oc			FALSE		Presence or Threshold		4001	3707
-1	li-borrabl			FALSE				560	519
3024561	s-albind	g/l	g/l	FALSE	g/l	Mass Concentration	1	814	753
-1	ts-kudosnäytteenhistologinenerikois-/lisävärjäys			FALSE				913	817
3026782	u-osmol			TRUE		Osmolality		2410	1967
3019198	lymängd	e9/l	e9/l	FALSE	e9/l	Number Concentration	1	10721	1994
-1	ekg-atk			FALSE				1328	900
-1	pt-gfre	form	form	FALSE				4090	1558
3023081	b-hb-co			FALSE		Mass fraction		8957	2217
3007930	b-hb-met			FALSE		Mass fraction		8921	2191
-1	ab-gluk			FALSE				267	236
-1	ab-o2-sis			FALSE				635	535
3023103	p-k-veka			FALSE		Substance Concentration		865	722
-1	p-cl			FALSE				1580	1263
3018405	ab-laktaat			FALSE		Substance Concentration		349	307
3019550	p-na-veka			FALSE		Substance Concentration		860	719
-1	ab-temp			FALSE				373	315
3049506	nu-alb			FALSE		Mass Rate		1723	1164
-1	pt-kauvduä			FALSE				310	298
-1	pt-sydänuä			FALSE				3147	2611
-1	pt-luutih1			FALSE				8	8
-1	pt-luutil2			FALSE				1742	1460
3050449	cu-alb-mi			TRUE		Mass Rate		1368	947
3004775	cu-vm			TRUE		Volume		706	505
44806420	pt-gfre-cg			FALSE				1293	922
44806420	pt-gfre-cg			TRUE				967	704
-1	fp-gluk,t			TRUE				749	553
-1	s-keto,tk			TRUE				126	107
3000330	u-suhti-o			TRUE		Specific gravity		5268	2359
3026782	u-osmoest			TRUE		Osmolality		5252	2364
3017315	u-amyl			FALSE		Catalytic Concentration		95	90
-1	-esblvi			FALSE				2614	1251
3017895	s-hepyabg			TRUE		Arbitrary Concentration		1282	1126
-1	u-hyalier			TRUE				564	404
3030467	u-muulier			TRUE		Number Concentration		537	380
3017895	s-hepyaba			TRUE		Arbitrary Concentration		529	491
-1	b-hb,tk			FALSE				492	395
-1	ab-thb			FALSE				212	192
3028653	ab-hb-co			FALSE		Mass fraction		511	372
3006217	ab-hb-met			FALSE		Mass fraction		425	328
-1	ap-gluk			FALSE				111	106
3018405	ap-laktaat			FALSE		Substance Concentration		234	197
3019550	ap-na			FALSE		Substance Concentration		216	204
3043409	ap-k			FALSE		Substance Concentration		202	191
3014576	ap-cl			FALSE		Substance Concentration		84	81
3021347	ap-ca-ion			FALSE		Substance Concentration		102	98
3023183	fb-nh4-ion	umol/l	umol/l	FALSE	umol/l	Substance Concentration	1	298	152
-1	erblast			FALSE				230	173
-1	ps-straolb			FALSE				774	588
-1	reumafaktori,plasmasta			FALSE				171	162
-1	erblast			TRUE				744	544
-1	pölyryhmä,(phadiatop),igevasta-aineet	u/ml	u/ml	FALSE				38	38
-1	pölyerittely(phadiatoperittely),igevasta-aineet			FALSE				27	27
-1	s-viseabg,borreliaburgdorferinvise-proteiini,vasta-aineetigg			FALSE				96	90
-1	keliakiatutkimus,suppea			FALSE				113	110
-1	igakeli			FALSE				200	193
-1	crpvastaanotolla			FALSE				1757	597
-1	ultramaxtutkimusvastaanotolla			FALSE				1028	428
-1	hemoglobiinivastaanotolla			FALSE				46	42
-1	pef-seurantavastaanotolla			FALSE				181	133
-1	-inrscov			FALSE				2938	2094
-1	lisätutkim			FALSE				179	166
3021347	ca++	mmol/l	mmol/l	FALSE	mmol/l	Substance Concentration	1	16710	4219
3016431	ca++ph7.4	mmol/l	mmol/l	FALSE	mmol/l	Substance Concentration	1	16678	4214
-1	biopankkinäyte,veri,helsinginbiobankki			FALSE				699	691
-1	pt-fib-4			TRUE				4463	3691
-1	s-vzvabg			FALSE				2506	2302
-1	b-nil			FALSE				4574	4065
-1	b-tb1			FALSE				4738	4216
-1	b-tb2			FALSE				4739	4217
-1	b-mito.			FALSE				3436	3134
-1	ex-syto-1			FALSE				322	149
-1	-nocavi			FALSE				2257	1504
-1	imu			FALSE				54	50
-1	syt-bal			FALSE				17	16
-1	immuno			FALSE				362	275
3034770	s-mito-ab			FALSE		Titer		383	353
-1	pad1			FALSE				2799	1541
-1	s-campabg			FALSE				1112	1057
-1	s-campabm			FALSE				696	661
-1	s-campaba			FALSE				1068	1006
-1	läheteyleislääkärille			FALSE				276	143
-1	lähetefysikaaliseenhoitoon			FALSE				468	249
-1	s-evirabg	eiu	eiu	FALSE				277	259
-1	s-evirabm			FALSE				241	227
3033086	s-evirab			FALSE		Titer		156	150
-1	u-ph-o	form	form	FALSE				1901	1421
-1	pt-vscr			FALSE				832	623
3050449	cu-alb			FALSE		Mass Rate		6502	3419
3004775	cu-tilav	ml	ml	FALSE	ml	Volume	1	2543	1068
3016750	cu-kesto	min	min	FALSE	min	Time (e.g. seconds)	1	2606	1064
-1	tu-fish			FALSE				188	174
3020460	crp-pika	mg/l	mg/l	FALSE	mg/l	Mass Concentration	1	3086	1554
-1	bo-pad-4			FALSE				329	300
-1	c-reaktiivinenproteiini,tk:ntekemä			TRUE				201	179
3026361	erytrosyytit	e12/l	e12/l	FALSE	e12/l	Number Concentration	1	16828	4694
3009542	erytrosyytit,tilavuusosuus	osuus	ratio	FALSE	ratio	Volume Fraction	1	16819	4687
3007461	trombosyytit	e9/l	e9/l	FALSE	e9/l	Number Concentration	1	16801	4687
-1	s-glutamaattidekarboksylaasi(gad),vasta-aineet			FALSE				203	197
